,name,album,artist,release_date,length,popularity,danceability,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature
162,Ibiza,Aura,Ozuna,2018-08-24,200746,68,0.69,0.25,0.69,0.71,0.0,0.108,-5.144,0.335,192.068,4
163,Te Robaré,Intimo,Nicky Jam,2019-11-01,201818,73,0.673,0.241,0.673,0.752,4.51e-05,0.0813,-3.572,0.0561,175.997,4
164,Baila Baila Baila - Remix,"Baila Baila Baila (Remix) [feat. Farruko, Anuel Aa]",Ozuna,2019-04-25,235284,74,0.785,0.0598,0.785,0.572,0.0,0.218,-7.504,0.123,100.016,4
165,Otro Trago - Remix,Otro Trago (Remix),Sech,2019-07-26,287773,75,0.725,0.0711,0.725,0.79,1.14e-06,0.0602,-2.331,0.197,175.988,4
166,Ellos,On Fire,Ceky Viciny,2019-07-19,175081,55,0.754,0.124,0.754,0.939,0.00281,0.293,-1.953,0.0387,122.006,4
167,No Te Veo - Remix,No Te Veo,Casper Magico,2019-04-30,252440,62,0.861,0.485,0.861,0.786,2.44e-05,0.113,-3.833,0.229,104.017,4
168,Adicto (with Anuel AA & Ozuna),Adicto (with Anuel AA & Ozuna),Tainy,2019-08-22,270740,77,0.734,0.017,0.734,0.836,1.64e-05,0.179,-4.803,0.0735,80.002,4
169,Te Quemaste,ADN,Manuel Turizo,2019-08-23,199090,68,0.729,0.611,0.729,0.773,0.00106,0.287,-2.486,0.131,176.053,4
170,"El Favor (with Nicky Jam & Sech, feat. Farruko, Zion & Lunay)","El Favor (with Nicky Jam & Sech, feat. Farruko, Zion & Lunay)",Dímelo Flow,2019-08-30,233112,65,0.747,0.113,0.747,0.647,0.0,0.112,-3.234,0.0737,87.988,4
171,"DJ No Pare (feat. Zion, Dalex, Lenny Tavárez) - Remix","DJ No Pare (feat. Zion, Dalex, Lenny Tavárez) [Remix]",Justin Quiles,2019-09-06,258600,74,0.743,0.0451,0.743,0.709,5.18e-06,0.0809,-3.922,0.0879,170.001,4
172,Hawái,PAPI JUANCHO,Maluma,2020-08-21,199112,82,0.783,0.185,0.783,0.727,2.46e-05,0.0626,-3.454,0.389,180.067,4
173,Tattoo - Remix with Camilo,Afrodisíaco,Rauw Alejandro,2020-11-13,222680,73,0.721,0.0406,0.721,0.637,0.0,0.0525,-5.134,0.286,193.922,4
174,B11 (feat. Myke Towers),B11 (feat. Myke Towers),Rvssian,2019-09-18,251929,66,0.759,0.0672,0.759,0.717,0.000455,0.131,-5.014,0.115,99.946,4
175,El Boom,El Boom,Chimbala,2019-05-03,219402,58,0.866,0.529,0.866,0.84,0.000331,0.0514,-2.591,0.04,127.996,4
176,Aventura,Épico,Lunay,2019-10-25,217129,70,0.729,0.223,0.729,0.726,0.0,0.101,-3.208,0.0422,92.025,4
177,Whine Up,Intimo,Nicky Jam,2019-11-01,215459,71,0.817,0.0549,0.817,0.665,0.0,0.103,-6.224,0.0758,104.957,4
178,Easy - Remix,Easy (Remix),Jhay Cortez,2019-11-19,220146,65,0.886,0.191,0.886,0.752,2.76e-06,0.146,-3.819,0.0949,94.066,4
179,Fantasias - Remix,Fantasias (Remix) [feat. Farruko & Lunay],Rauw Alejandro,2020-03-06,267241,71,0.816,0.206,0.816,0.72,0.0,0.277,-4.454,0.0684,94.004,4
180,Se iluminaba,Uebe,Fred De Palma,2019-09-13,174291,69,0.791,0.0811,0.791,0.693,0.0,0.0708,-4.98,0.0639,123.923,4
181,Hola - Remix,Hola (Remix),Dalex,2019-11-01,249520,79,0.654,0.471,0.654,0.672,0.0,0.0781,-5.98,0.311,181.857,4
182,La Macarena,Navidad Sonidera Vol.2,Various Artists,2015-07-10,237840,35,0.866,0.101,0.866,0.885,0.0,0.0945,-5.668,0.1,103.963,4
183,Saturday Night - Radio Mix,Saturday Night Single,Whigfield,1994-09-19,247405,65,0.728,0.0449,0.728,0.784,0.0918,0.0964,-11.776,0.0379,129.981,4
184,Muévelo,Muévelo,Nicky Jam,2020-01-08,194892,74,0.594,0.415,0.594,0.808,1.39e-05,0.565,-2.409,0.0489,188.09,4
185,Mil Tequilas,Mil Tequilas,Chema Rivas,2019-10-18,255450,68,0.673,0.224,0.673,0.772,0.0,0.0957,-3.937,0.127,100.213,4
186,Atrévete,Atrévete,Yago Roche,2019-11-29,190000,54,0.871,0.27,0.871,0.654,0.0,0.105,-6.593,0.15,95.945,4
187,El Manual,Emmanuel,Anuel AA,2020-05-29,210623,69,0.843,0.35,0.843,0.845,0.00168,0.0527,-2.344,0.0503,126.989,4
188,Jangueo,Emmanuel,Anuel AA,2020-05-29,231745,68,0.863,0.396,0.863,0.728,9.14e-06,0.0902,-2.954,0.0586,93.035,4
189,Dime Bbsita,Dime Bbsita,Robledo,2020-04-09,174196,57,0.813,0.0766,0.813,0.544,0.0,0.371,-8.884,0.0577,95.019,4
190,Se Te Nota,Se Te Nota,Chema Rivas,2020-07-02,222125,61,0.712,0.566,0.712,0.808,0.0,0.229,-5.781,0.0506,100.074,4
191,Rueda - Remix,Rueda (Remix),Chimbala,2020-03-19,212307,59,0.864,0.256,0.864,0.925,8.8e-06,0.0648,-1.879,0.0734,130.059,4
192,Prendio (Remix),Prendio (Remix),Rvfv,2019-12-20,191184,65,0.748,0.19,0.748,0.764,0.0,0.0816,-5.677,0.0615,125.065,4
193,Una Mala (Remix),Una Mala (Remix),El Completo Rd,2019-11-25,184728,60,0.864,0.25,0.864,0.81,9.59e-05,0.372,-3.409,0.0442,130.01,4
194,Una Locura,Enoc,Ozuna,2020-09-04,230693,84,0.714,0.139,0.714,0.761,0.00035,0.241,-4.596,0.0427,168.022,4
195,No Se Da Cuenta,Enoc,Ozuna,2020-09-04,231733,69,0.811,0.138,0.811,0.753,0.0,0.253,-3.95,0.0403,91.98,4
196,Mi Niña,Mi Niña,Wisin,2020-09-23,213313,85,0.823,0.31,0.823,0.821,4.28e-06,0.143,-3.402,0.166,99.999,4
197,Relación - Remix,Relación (Remix),Sech,2020-09-04,247308,84,0.793,0.0337,0.793,0.771,1.51e-06,0.284,-3.417,0.0959,171.943,4
198,Don Don,Don Don,Daddy Yankee,2020-09-11,275893,73,0.838,0.285,0.838,0.819,6.3e-05,0.224,-4.681,0.211,105.027,4
199,Por Mi Reggae Muero 2020,Quien Contra Mi 2,Yandel,2020-07-31,214919,64,0.603,0.0361,0.603,0.815,0.0,0.133,-3.572,0.0904,105.254,4
200,Enchule,Afrodisíaco,Rauw Alejandro,2020-11-13,185718,67,0.761,0.153,0.761,0.668,0.0,0.301,-3.319,0.211,90.043,4
201,Polvo,Polvo,Nicky Jam,2020-11-20,211130,83,0.763,0.0105,0.763,0.621,2.94e-06,0.106,-6.169,0.066,82.042,4
202,Hasta Que Dios Diga,Emmanuel,Anuel AA,2020-05-29,246000,78,0.691,0.464,0.691,0.765,3.29e-06,0.203,-4.727,0.111,174.021,4
203,Mi Cuarto,DI LETRA,Jerry Di,2020-04-03,197586,81,0.854,0.819,0.854,0.525,0.0,0.146,-4.426,0.214,97.054,4
204,La Jeepeta,La Jeepeta,Nio Garcia,2020-01-02,204809,64,0.816,0.48,0.816,0.726,1.41e-06,0.314,-5.334,0.267,175.933,4
205,Tak Tiki Tak,Tak Tiki Tak,Harry Nach,2020-07-10,212406,73,0.801,0.333,0.801,0.579,0.000355,0.172,-4.78,0.0813,99.994,4
206,Jangueo,LOST,Alex Rose,2019-11-08,259600,77,0.861,0.253,0.861,0.678,2.42e-05,0.106,-4.157,0.0536,103.994,4
207,Bomba - Radio Edit,Bomba (Radio Edit),Tapo & Raya,2014-04-28,201706,25,0.671,0.00563,0.671,0.84,3.19e-05,0.0868,-4.779,0.0657,130.06,4
208,Criminal,Criminal,Natti Natasha,2017-09-01,232549,75,0.814,0.03,0.814,0.813,9.33e-05,0.255,-3.023,0.0561,79.997,4
209,Que Va,Que Va,Alex Sensation,2017-08-04,238160,66,0.766,0.148,0.766,0.827,0.0,0.0518,-3.332,0.0538,91.03,4
210,Despeinada,Enoc,Ozuna,2020-09-04,224186,79,0.734,0.186,0.734,0.775,0.000542,0.123,-3.855,0.0614,166.039,4
211,Yo Voy (feat. Daddy Yankee),Motivando a la Yal,Zion & Lennox,2004-05-04,232019,73,0.808,0.041,0.808,0.697,0.0,0.0546,-5.899,0.241,95.06,4
212,Guilla de Crema,Guilla de Crema,Chencho Corleone,2021-02-19,212426,61,0.852,0.174,0.852,0.715,4.27e-06,0.289,-4.392,0.0642,92.0,4
213,Leyendo Cartas,Leyendo Cartas,Javiielo,2020-12-29,161240,46,0.663,0.453,0.663,0.658,0.000193,0.059,-5.467,0.18,175.973,4
214,Traicionera,"Real G 4 Life Baby, Pt. 2.5",Ñengo Flow,2012-10-23,213773,43,0.765,0.243,0.765,0.731,0.0,0.0621,-6.572,0.119,171.984,4
215,Noche De Fantasia,Noche De Fantasia,Bryant Myers,2018-12-21,226906,56,0.67,0.0709,0.67,0.653,0.0,0.244,-6.339,0.191,179.939,4
216,No Me Ame,No Me Ame,Rvssian,2020-04-17,180000,66,0.68,0.0411,0.68,0.766,0.0,0.116,-4.799,0.0923,160.095,4
217,No Eres Mia,La Oscuridad,Bryant Myers,2018-07-27,235395,49,0.677,0.511,0.677,0.604,0.0,0.151,-7.942,0.0523,138.013,4
218,Gan-Ga - Uptown Remix,Gan-Ga (Uptown Remix),Bryant Myers,2020-04-10,171755,43,0.837,0.339,0.837,0.566,0.0,0.276,-6.406,0.332,90.107,4
219,Sola & Vacía,Sola & Vacía,Casper Magico,2020-04-16,182675,63,0.712,0.207,0.712,0.851,4e-06,0.0334,-3.359,0.149,95.973,4
220,Sur y Norte,The Goat,Ñengo Flow,2020-05-15,215172,59,0.741,0.304,0.741,0.548,0.0,0.0832,-4.938,0.153,87.148,4
221,Ojitos,Bendecido,Bryant Myers,2020-10-30,244053,49,0.713,0.106,0.713,0.651,1.36e-05,0.0893,-6.032,0.121,177.972,4
222,La Calle,La Calle,Alex Sensation,2020-04-02,292946,59,0.77,0.297,0.77,0.813,1.82e-06,0.158,-3.424,0.139,98.024,4
223,Ferrari,Emmanuel,Anuel AA,2020-05-29,188779,60,0.842,0.575,0.842,0.732,0.0,0.176,-4.811,0.149,140.074,4
224,Keii,Keii,Anuel AA,2020-02-07,210000,69,0.708,0.4,0.708,0.797,0.0,0.096,-3.095,0.0391,88.015,4
225,Baby Lover,Real G4 Life Vol. 3,Ñengo Flow,2017-02-10,194838,51,0.791,0.171,0.791,0.85,0.0,0.3,-3.71,0.37,170.022,4
226,Bellaco Con Bellaca,Doxis Edition (The Mixtape),Jowell & Randy,2014-10-07,263600,44,0.791,0.0597,0.791,0.78,0.0,0.066,-3.855,0.0731,87.97,4
227,Barquito,Invencible,"Tito ""El Bambino""",2014-03-26,223333,52,0.792,0.16,0.792,0.834,0.0,0.231,-6.557,0.13,100.015,4
228,Adrenalina (feat. Jennifer Lopez & Ricky Martin),El Regreso del Sobreviviente (Deluxe Edition),Wisin,2014-03-18,235546,65,0.685,0.0856,0.685,0.944,0.0,0.0927,-2.793,0.145,124.987,4
229,El Teke Teke,Y Ya Tu Sabe Klk,Los Teke Teke,2015-02-03,180140,51,0.897,0.238,0.897,0.91,0.0,0.0675,-0.005,0.231,140.938,4
230,Otra vez (feat. J Balvin),Motivan2,Zion & Lennox,2016-09-30,209453,74,0.832,0.0559,0.832,0.772,0.000486,0.44,-5.429,0.1,96.016,4
231,La Temperatura (feat. Eli Palacios),PB.DB. The Mixtape,Maluma,2015-03-06,224786,61,0.763,0.0515,0.763,0.82,4.65e-05,0.316,-4.873,0.0373,119.971,4
232,Veo Veo,Veo Veo,Guajiros,2008-01-01,255040,53,0.783,0.0221,0.783,0.882,0.0,0.136,-5.372,0.327,124.044,4
233,La Nota,La Nota,Manuel Turizo,2020-10-08,216107,86,0.736,0.18,0.736,0.632,0.0,0.349,-4.939,0.0648,92.03,4
234,Hecha Pa' Mi,Más Negro Que Rojo,Boza,2020-07-31,186133,89,0.725,0.362,0.725,0.756,0.000685,0.103,-5.013,0.0572,100.07,4
235,La Curiosidad,Platonicos,Jay Wheeler,2020-06-12,219048,84,0.845,0.269,0.845,0.677,0.000917,0.108,-4.798,0.136,90.013,4
236,Se Te Nota (with Guaynaa),Se Te Nota (with Guaynaa),Lele Pons,2020-09-02,155825,82,0.905,0.0907,0.905,0.686,0.0,0.266,-3.152,0.0664,103.013,4
237,"Nathy Peluso: Bzrp Music Sessions, Vol. 36","Nathy Peluso: Bzrp Music Sessions, Vol. 36",Bizarrap,2020-11-27,171215,80,0.65,0.25,0.65,0.655,0.0,0.0691,-3.71,0.405,94.059,4
238,Como Antes (feat. Wisin),#Update,Yandel,2017-09-08,210773,65,0.813,0.182,0.813,0.876,0.0,0.394,-4.278,0.172,94.987,4
239,Es un Secreto,House Of Pleasure,Plan B,2010,190564,75,0.836,0.0951,0.836,0.777,1.68e-06,0.0561,-5.376,0.0439,94.977,4
240,Me Niegas,Los Cotizados,Baby Rasta & Gringo,2015-08-21,201946,66,0.679,0.0226,0.679,0.713,0.17,0.239,-6.625,0.0499,173.995,4
241,Boomboneo,Boomboneo,Farruko,2014-01-26,213658,34,0.75,0.494,0.75,0.756,0.0,0.213,-6.346,0.0752,82.022,4
242,Tiempos,Imperio Nazza Farruko Edition,Farruko,2017-02-21,194837,35,0.798,0.0185,0.798,0.813,0.0,0.65,-5.087,0.164,92.0,4
243,Travesuras - Remix,Travesuras (Remix),Nio Garcia,2021-03-11,324426,86,0.739,0.0513,0.739,0.788,0.0,0.282,-5.198,0.0731,175.996,4
244,Ella No Es Tuya - Remix,Ella No Es Tuya (Remix),Rochy RD,2021-02-03,218106,90,0.585,0.39,0.585,0.611,0.0,0.649,-4.132,0.288,97.041,4
245,Baila Conmigo (with Rauw Alejandro),Revelación - EP,Selena Gomez,2021-03-12,186087,90,0.823,0.0215,0.823,0.544,0.00315,0.0966,-7.132,0.0715,149.903,4
246,Explícito,Para Mi Ex,Myke Towers,2020-12-15,195066,84,0.828,0.348,0.828,0.83,1.6e-05,0.0613,-3.371,0.047,95.007,4
247,Fiel,Los Legendarios 001,Los Legendarios,2021-02-04,261665,95,0.849,0.407,0.849,0.701,0.0,0.112,-4.407,0.06,98.005,4
248,911,911,Sech,2021-02-05,215891,89,0.795,0.076,0.795,0.655,1.76e-06,0.296,-3.815,0.0422,93.029,4
249,Bandido,Bandido,Myke Towers,2020-12-10,232853,92,0.713,0.122,0.713,0.617,0.0,0.0962,-4.637,0.0887,168.021,4
250,Solo,Solo,Omar Montes,2021-01-29,204043,76,0.765,0.0372,0.765,0.841,0.000406,0.0766,-2.333,0.0399,96.99,4
251,Antes,Los Dioses,Anuel AA,2021-01-22,206586,81,0.817,0.046,0.817,0.737,1.57e-05,0.092,-5.453,0.102,93.985,4
252,Mala Costumbre,Mala Costumbre,Manuel Turizo,2021-01-07,230728,82,0.823,0.243,0.823,0.772,0.0,0.118,-4.935,0.0591,96.001,4
253,Nena Buena,Los Dioses,Anuel AA,2021-01-22,212826,73,0.801,0.463,0.801,0.707,3.98e-06,0.249,-4.508,0.0894,92.0,4
254,EL MAKINON,EL MAKINON,KAROL G,2021-03-24,209586,70,0.611,0.257,0.611,0.7,0.0,0.11,-3.223,0.153,178.024,4
255,Anda Suelta,Anda Suelta,Chema Rivas,2021-03-12,189653,74,0.744,0.0791,0.744,0.945,4.58e-06,0.317,-3.004,0.117,119.988,4
256,Pareja Del Año,Pareja Del Año,Sebastian Yatra,2021-04-16,195053,91,0.715,0.163,0.715,0.622,0.0,0.0948,-5.102,0.046,80.015,4
257,Taboo,Meet The Orphans,Don Omar,2010-01-01,292160,65,0.43,0.0449,0.43,0.886,0.0,0.0879,-5.811,0.0828,187.38,3
258,"El Flow De La Cucaracha ""La Cucaracha"" (feat. DJ Ricky)",Mad Manuel - The Tree Root,Various Artists,2013-04-01,173818,42,0.768,0.324,0.768,0.861,5.11e-05,0.725,-4.78,0.0706,113.002,4
259,Desaparecer,Primer Dia de Clases,Mora,2021-02-05,165973,66,0.663,0.169,0.663,0.604,0.0,0.0961,-4.775,0.0854,87.067,4
260,Pegate - Remix,Pegate (Remix),Mora,2020-10-15,204586,64,0.695,0.0208,0.695,0.624,0.0,0.057,-4.364,0.205,186.13,4
261,Only Fans - Remix,Only Fans (Remix),Young Martino,2020-10-23,422576,70,0.722,0.422,0.722,0.745,0.0,0.191,-5.559,0.345,163.012,4
262,Dile a El,Afrodisíaco,Rauw Alejandro,2020-11-13,209540,74,0.784,0.375,0.784,0.587,0.00109,0.111,-3.572,0.0767,90.032,4
263,Hasta la Muerte Acicalau,Perdonen la Espera,Jon Z,2020-07-10,195721,54,0.747,0.455,0.747,0.711,0.000331,0.0989,-7.023,0.147,144.994,4
264,Tussi,Los Favoritos 2,Arcangel,2020-10-16,189466,64,0.833,0.256,0.833,0.886,0.0,0.082,-4.722,0.0607,94.018,4
265,Indica,Bendecido,Bryant Myers,2020-10-30,214522,56,0.802,0.189,0.802,0.476,0.0,0.0992,-8.162,0.105,82.031,4
266,Diosa - Remix,Diosa (Remix),Myke Towers,2020-10-28,259242,67,0.764,0.279,0.764,0.822,8.44e-05,0.159,-3.259,0.0489,105.003,4
267,Las Nenas (feat. La Duraca),Las Nenas (feat. La Duraca),Natti Natasha,2021-03-04,224739,80,0.775,0.143,0.775,0.847,0.0,0.107,-4.602,0.351,104.817,4
268,Ram Pam Pam,Ram Pam Pam,Natti Natasha,2021-04-20,200785,78,0.908,0.305,0.908,0.813,0.0,0.278,-2.749,0.0777,97.018,4
269,Envidioso,Envidioso,Ozuna,2021-04-01,225973,71,0.799,0.00215,0.799,0.666,0.0,0.205,-4.726,0.198,129.954,4
270,"3G (feat. Jon Z, Don Chezina, Chencho Corleone & Myke Towers) - Remix","3G (feat. Jon Z, Don Chezina, Chencho Corleone & Myke Towers) [Remix]",Wisin,2020-01-24,366613,82,0.833,0.0696,0.833,0.858,0.0,0.239,-3.283,0.0794,91.967,4
271,"Sola (Remix) [feat. Daddy Yankee, Wisin, Farruko, Zion & Lennox]","Sola (Remix) [feat. Daddy Yankee, Wisin, Farruko, Zion & Lennox]",Anuel AA,2016-12-02,307910,74,0.639,0.27,0.639,0.869,0.0,0.0802,-4.024,0.147,169.801,4
272,Me Rehúso,54+1,Danny Ocean,2019-03-22,205714,74,0.744,0.0231,0.744,0.804,0.0,0.0494,-6.327,0.0677,104.823,4
273,Encantadora,Dangerous,Yandel,2015-11-06,240093,69,0.662,0.147,0.662,0.874,0.0,0.141,-4.509,0.0471,169.943,4
274,Desnudarte,Desnudarte,Brytiago,2021-01-29,262200,74,0.863,0.377,0.863,0.527,3.7e-06,0.0946,-6.261,0.216,90.99,4
275,Tumba La Casa (feat. Alexio),Los De La Nazza the Collection 3,Musicologo Y Menes,2017-02-25,242259,48,0.779,0.0842,0.779,0.694,0.0,0.708,-5.763,0.155,83.009,4
276,Pégate - Remix,Primer Dia de Clases,Mora,2021-02-05,204586,61,0.695,0.0208,0.695,0.624,0.0,0.057,-4.364,0.205,186.13,4
277,Ding Dong Song - Radio Edit,Ding Dong Song,Gunther & the Sunshine Girls,2004,245159,53,0.718,0.0189,0.718,0.949,0.0479,0.328,-4.629,0.0412,131.98,4
278,Bella,Bella,Wolfine,2017-09-29,197120,68,0.909,0.128,0.909,0.493,0.000147,0.127,-6.688,0.0735,94.016,4
279,Reloj,Afrodisíaco,Rauw Alejandro,2020-11-13,231594,80,0.823,0.176,0.823,0.537,3.75e-06,0.124,-2.627,0.211,175.965,4
280,Otro Trago,Sueños,Sech,2019-04-19,225933,75,0.746,0.136,0.746,0.7,0.000159,0.11,-4.669,0.341,176.044,4
281,Tu Veneno,Tu Veneno,J Balvin,2021-03-19,157320,82,0.664,0.0625,0.664,0.659,0.00024,0.0874,-4.232,0.0873,175.826,4
282,El Serrucho,El Presidente de la Champeta,Mr Black El Presidente,2019-02-01,203781,49,0.947,0.0404,0.947,0.958,0.0,0.0916,-4.146,0.171,115.983,4
283,MÍRENME AHORA,LYKE MIKE,Myke Towers,2021-04-23,187897,74,0.745,0.0578,0.745,0.695,3.72e-06,0.519,-5.888,0.125,130.027,4
284,"Snow Tha Product: Bzrp Music Sessions, Vol. 39","Snow Tha Product: Bzrp Music Sessions, Vol. 39",Bizarrap,2021-04-28,177442,80,0.83,0.354,0.83,0.748,0.0,0.0992,-5.362,0.162,133.028,4
285,Cascada,Desde el Fin del Mundo,Duki,2021-04-22,192678,71,0.77,0.393,0.77,0.603,0.0,0.49,-7.054,0.143,120.101,4
286,7/24,7/24,Kris Floyd,2021-04-23,176842,51,0.644,0.226,0.644,0.651,0.00011,0.105,-6.279,0.0646,152.078,4
287,Like Viento,Like Viento,JOP,2021-04-02,204491,52,0.777,0.116,0.777,0.538,0.0,0.154,-5.476,0.329,174.987,4
288,PIN PIN,LYKE MIKE,Myke Towers,2021-04-23,159572,75,0.77,0.0328,0.77,0.759,0.0276,0.145,-5.749,0.0535,90.782,4
289,HOY COBRÉ,EL ÚLTIMO TOUR DEL MUNDO,Bad Bunny,2020-11-27,162151,74,0.86,0.0464,0.86,0.725,9.1e-05,0.0994,-6.7,0.249,145.001,4
290,Ma' G,Ma' G,J Balvin,2021-02-28,226386,71,0.911,0.0319,0.911,0.669,0.0005,0.125,-6.701,0.13,136.989,4
291,Drip,Drip,Dekoy,2021-04-23,168173,40,0.724,0.535,0.724,0.522,2.36e-05,0.0703,-7.677,0.0493,139.979,4
292,CINEMA,CINEMA,Bhavi,2021-03-26,184615,54,0.734,0.21,0.734,0.545,0.0,0.189,-7.052,0.0504,130.005,4
293,Humo en la Trampa 3,Humo en la Trampa 3,Aleman,2021-04-20,285818,58,0.822,0.667,0.822,0.416,0.0,0.107,-6.545,0.137,114.041,4
294,Inmoral,Inmoral,Chanell,2021-02-05,177632,59,0.694,0.796,0.694,0.676,3.45e-06,0.232,-6.016,0.19,163.982,4
295,Nunca Imaginé,Nunca Imaginé,Santa Fe Klan,2021-04-22,168000,60,0.683,0.487,0.683,0.807,0.0,0.0884,-5.5,0.0709,79.905,4
296,Bando Boyz Free 2,Bando Boyz Free 2,Kidd Keo,2021-04-02,201290,67,0.84,0.164,0.84,0.45,0.0,0.101,-10.137,0.379,77.503,4
297,Conversacion Con Dios,Conversacion Con Dios,Anuel AA,2020-05-13,259583,62,0.729,0.75,0.729,0.664,0.0,0.123,-5.145,0.075,111.902,4
298,Bajo Presión,Bajo Presión,Delarue,2021-04-08,179999,51,0.634,0.269,0.634,0.694,0.0,0.121,-7.044,0.34,140.048,4
299,Whoopty (Latin Mix) [feat. Anuel AA and Ozuna],Whoopty (Latin Mix) [feat. Anuel AA and Ozuna],CJ,2021-03-26,213060,71,0.439,0.289,0.439,0.72,0.0,0.108,-6.593,0.233,97.531,3
300,DAME LOVE,DAME LOVE,Seven Kayne,2021-02-25,190557,57,0.555,0.412,0.555,0.614,0.0,0.148,-5.121,0.032,79.003,4
301,Las Leyendas Nunca Mueren (feat. Ñengo Flow),Las Leyendas Nunca Mueren (feat. Ñengo Flow),Ovi,2021-02-25,249280,66,0.783,0.138,0.783,0.81,0.0,0.104,-4.079,0.153,134.819,4
302,Nube,Nube,Chucky73,2021-03-19,187050,61,0.843,0.37,0.843,0.563,0.000691,0.152,-8.344,0.107,110.01,4
303,12A12,12A12,VICE MENTA,2021-03-26,192608,44,0.723,0.494,0.723,0.654,1.47e-06,0.121,-5.109,0.045,161.055,4
304,Gira Gira,Gira Gira,Las Villa,2021-04-23,180714,50,0.752,0.247,0.752,0.621,1.31e-06,0.0953,-6.119,0.0888,83.95,4
305,DUH,Ghost of the East,Leebrian,2021-03-19,144000,39,0.878,0.599,0.878,0.733,0.0,0.174,-5.503,0.211,134.945,4
306,Progreso,Monarca,Eladio Carrion,2021-01-08,199833,61,0.736,0.741,0.736,0.694,0.0,0.0772,-5.202,0.0698,134.957,4
307,La Receta,Primer Dia de Clases,Mora,2021-02-05,232727,60,0.79,0.309,0.79,0.682,0.0,0.0923,-8.823,0.147,164.892,4
308,Ele Uve - Remix,Ele Uve (Remix),Eladio Carrion,2020-12-11,229840,64,0.812,0.157,0.812,0.703,0.0,0.184,-6.129,0.0641,106.017,4
309,Tata,Monarca,Eladio Carrion,2021-01-08,165500,65,0.722,0.793,0.722,0.705,1.44e-05,0.339,-6.753,0.148,139.998,4
310,Narcos,Emmanuel,Anuel AA,2020-05-29,259250,70,0.614,0.347,0.614,0.746,1.43e-05,0.0874,-3.527,0.196,168.072,4
311,Kobe En LA,Kobe En LA,Jhay Cortez,2020-11-13,225786,66,0.767,0.072,0.767,0.757,2.5e-06,0.336,-5.514,0.062,96.062,4
312,NI BIEN NI MAL,X 100PRE,Bad Bunny,2018-12-23,236215,75,0.826,0.556,0.826,0.449,1.85e-05,0.273,-8.33,0.0674,128.028,4
313,BOOKER T,EL ÚLTIMO TOUR DEL MUNDO,Bad Bunny,2020-11-27,156430,81,0.883,0.114,0.883,0.6,7.94e-06,0.0931,-7.188,0.37,113.903,4
314,Hablan De Mi,El Rey del Punchline,Omy de Oro,2020-10-09,193098,50,0.679,0.241,0.679,0.737,0.00334,0.504,-6.539,0.18,141.029,5
315,Ballin,Ballin,Eladio Carrion,2020-10-22,210534,56,0.605,0.278,0.605,0.623,0.0,0.108,-7.405,0.376,127.183,4
316,MIB,Easy Money Baby,Myke Towers,2020-01-24,134013,63,0.92,0.184,0.92,0.561,0.0,0.0768,-4.217,0.149,129.981,4
317,ChuliGang,Los Chulitos,De La Ghetto,2020-08-28,163320,46,0.863,0.15,0.863,0.64,1.81e-05,0.0902,-6.312,0.21,166.053,4
318,"Lemonade (feat. Anuel AA, Gunna, Don Toliver & NAV) - Latin Remix","Lemonade (feat. Anuel AA, Gunna, Don Toliver & NAV) [Latin Remix]",Internet Money,2020-11-20,278453,62,0.795,0.294,0.795,0.631,0.0,0.111,-5.832,0.0825,139.975,4
319,Contamos & Guerreamos,Contamos & Guerreamos,Hozwal,2020-12-25,288482,53,0.862,0.206,0.862,0.742,0.0,0.0739,-3.042,0.135,150.026,4
320,Illuminati - Remix,Illuminati (Remix),Kiddtetoon,2020-11-05,290666,69,0.892,0.06,0.892,0.531,0.0,0.0996,-8.311,0.182,89.995,4
321,El Oso del Dinero,Enoc,Ozuna,2020-09-04,157066,56,0.727,0.0972,0.727,0.848,0.0,0.216,-5.157,0.236,129.95,4
322,A Mi Manera,A Mi Manera,Omy de Oro,2020-10-30,158786,58,0.781,0.248,0.781,0.58,4.75e-05,0.0762,-7.044,0.148,150.118,4
323,Un Get,Enoc,Ozuna,2020-09-04,211173,58,0.796,0.211,0.796,0.725,9.31e-06,0.259,-5.371,0.198,159.956,4
324,Wow - Remix,Wow (Remix),Bryant Myers,2020-09-17,316074,63,0.656,0.194,0.656,0.697,0.0,0.313,-6.363,0.305,179.986,4
325,Medusa,Medusa,Jhay Cortez,2020-02-05,305333,72,0.886,0.194,0.886,0.604,3.15e-06,0.107,-7.293,0.208,98.023,4
326,Donde Estabas Tu,Yo Siempre Ando Con Los Oidos Fresh,Alex Rose,2020-05-29,196400,43,0.786,0.195,0.786,0.585,0.0,0.12,-6.558,0.0611,139.922,4
327,La Cone,La Cone,Eladio Carrion,2020-03-27,251942,58,0.942,0.0335,0.942,0.49,0.0,0.143,-7.82,0.416,117.967,4
328,Que Se Freezen los Relojes,Perdonen la Espera,Jon Z,2020-07-10,281959,46,0.846,0.466,0.846,0.533,0.0,0.104,-4.708,0.0909,144.023,4
329,No Me la Daban,Now Or Never,Nio Garcia,2020-07-24,149724,48,0.557,0.562,0.557,0.561,7.12e-05,0.31,-5.632,0.229,82.474,4
